                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                 1.5994,                   0.88,                 1.6862,                0.71575,                0.56039,                0.60264,                 0.3794,                 2.7118,                 2.4426,                 2.0102,               0.005974,               0.005974,               0.005974
                    124,                 1.6031,                0.87364,                 1.6851,                0.75643,                0.53375,                0.60188,                0.37374,                 2.7429,                 2.4695,                 2.0168,               0.005941,               0.005941,               0.005941
                    125,                 1.6372,                0.89458,                 1.6925,                0.73374,                0.54085,                0.59508,                 0.3742,                 2.7443,                 2.4926,                 2.0003,               0.005908,               0.005908,               0.005908
                    126,                  1.612,                0.87927,                  1.687,                0.75876,                0.54191,                0.61486,                0.37906,                 2.7798,                  2.344,                 2.0155,               0.005875,               0.005875,               0.005875
                    127,                 1.5958,                0.87267,                 1.6839,                0.75476,                0.55151,                0.61994,                0.39832,                 2.6345,                 2.3543,                 1.9812,               0.005842,               0.005842,               0.005842
                    128,                 1.5968,                0.86601,                 1.6851,                0.74892,                 0.5595,                0.61602,                0.39446,                  2.615,                 2.2593,                 1.9924,               0.005809,               0.005809,               0.005809
                    129,                 1.5917,                0.86848,                 1.6871,                0.71354,                0.56927,                0.62143,                 0.3952,                 2.6542,                 2.2399,                 2.0023,               0.005776,               0.005776,               0.005776
                    130,                 1.5614,                0.85544,                   1.68,                0.71644,                 0.5675,                0.61089,                0.38992,                 2.6876,                 2.3347,                 2.0003,               0.005743,               0.005743,               0.005743
                    131,                 1.5911,                0.86011,                 1.6845,                0.74582,                0.55767,                0.62229,                0.39467,                 2.6694,                 2.3168,                 1.9993,                0.00571,                0.00571,                0.00571
                    132,                 1.5621,                0.84699,                 1.6827,                  0.735,                0.56483,                 0.6139,                0.39106,                 2.6757,                 2.2812,                 2.0061,               0.005677,               0.005677,               0.005677
                    133,                  1.582,                0.85557,                 1.6831,                 0.7583,                0.55724,                0.62593,                0.39613,                 2.6443,                 2.2462,                 1.9901,               0.005644,               0.005644,               0.005644
                    134,                 1.5583,                0.84193,                  1.683,                0.75818,                0.54352,                0.61101,                0.39202,                 2.6883,                 2.4463,                  2.005,               0.005611,               0.005611,               0.005611
                    135,                 1.5759,                0.85446,                  1.683,                0.72274,                0.56838,                0.62066,                0.39712,                 2.6503,                 2.3656,                 1.9886,               0.005578,               0.005578,               0.005578
                    136,                 1.5532,                0.84127,                 1.6838,                0.70328,                0.56833,                0.60423,                 0.3831,                 2.7263,                 2.4249,                 2.0097,               0.005545,               0.005545,               0.005545
                    137,                 1.5609,                0.83855,                 1.6801,                0.73515,                0.54233,                0.60878,                0.38573,                 2.7084,                 2.3405,                 2.0079,               0.005512,               0.005512,               0.005512
                    138,                 1.5556,                0.84752,                 1.6839,                0.75533,                0.53908,                 0.6132,                0.38906,                 2.6802,                 2.3722,                 2.0015,               0.005479,               0.005479,               0.005479
                    139,                 1.5586,                0.84622,                 1.6755,                0.70955,                0.56838,                0.60769,                0.38834,                  2.683,                 2.4243,                 1.9979,               0.005446,               0.005446,               0.005446
                    140,                 1.5316,                0.83163,                 1.6811,                0.74157,                0.53007,                 0.6077,                0.38357,                 2.6608,                 2.4677,                 1.9894,               0.005413,               0.005413,               0.005413
                    141,                 1.5547,                0.83551,                 1.6804,                0.74047,                0.55491,                0.61685,                0.38729,                  2.699,                 2.3519,                 1.9872,                0.00538,                0.00538,                0.00538
                    142,                 1.5454,                0.82961,                 1.6743,                0.76331,                0.56838,                0.62151,                0.39398,                 2.6608,                 2.2055,                 1.9966,               0.005347,               0.005347,               0.005347
                    143,                 1.5411,                0.83711,                 1.6785,                0.71241,                0.58259,                0.62289,                0.40004,                  2.629,                 2.2052,                 1.9861,               0.005314,               0.005314,               0.005314
                    144,                  1.531,                0.81538,                 1.6775,                0.71493,                0.55151,                 0.6126,                0.39095,                 2.6694,                 2.3245,                 1.9967,               0.005281,               0.005281,               0.005281
                    145,                 1.5219,                0.80836,                 1.6762,                0.74943,                0.55151,                0.61984,                0.39856,                 2.6582,                 2.2426,                 2.0046,               0.005248,               0.005248,               0.005248
                    146,                 1.4932,                0.81162,                 1.6709,                0.72098,                0.57549,                0.62018,                  0.397,                  2.648,                 2.2012,                 2.0023,               0.005215,               0.005215,               0.005215
                    147,                 1.5301,                0.81852,                 1.6757,                0.74146,                0.55062,                0.61732,                0.39678,                 2.6542,                 2.2546,                 2.0142,               0.005182,               0.005182,               0.005182
                    148,                 1.5198,                0.82179,                 1.6718,                 0.7081,                0.58169,                0.62372,                0.40242,                 2.6077,                 2.2274,                 1.9893,               0.005149,               0.005149,               0.005149
                    149,                 1.5214,                0.80542,                  1.674,                0.77698,                0.54352,                 0.6255,                0.39836,                  2.635,                 2.2272,                 1.9957,               0.005116,               0.005116,               0.005116
                    150,                 1.5081,                0.80227,                  1.673,                0.80034,                 0.5444,                0.61359,                0.38706,                 2.6845,                 2.2941,                 2.0067,               0.005083,               0.005083,               0.005083
                    151,                 1.5089,                0.80575,                 1.6722,                0.73031,                0.58198,                0.63149,                0.40896,                  2.599,                 2.2395,                 1.9869,                0.00505,                0.00505,                0.00505
