                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.58907,                0.35098,                0.83054,                0.74652,                0.56755,                0.63092,                0.41258,                 1.1587,                0.98418,                 1.0176,               0.007195,               0.007195,               0.007195
                     87,                0.57673,                0.34532,                0.83154,                0.74954,                0.56039,                0.63172,                  0.417,                 1.1477,                 1.0692,                 1.0121,               0.007162,               0.007162,               0.007162
                     88,                0.56632,                0.33816,                0.82543,                0.76354,                0.54973,                0.62381,                0.40779,                 1.1587,                0.99349,                  1.027,               0.007129,               0.007129,               0.007129
                     89,                0.57321,                0.34595,                0.82924,                0.75547,                0.54875,                0.63165,                0.41105,                 1.1629,                0.98306,                 1.0181,               0.007096,               0.007096,               0.007096
                     90,                0.57471,                0.34611,                  0.831,                0.72062,                0.58185,                0.61326,                0.39932,                  1.177,                0.98516,                  1.032,               0.007063,               0.007063,               0.007063
                     91,                0.57395,                0.34457,                0.82767,                0.73338,                0.56838,                0.62054,                0.40946,                 1.1489,                 0.9701,                 1.0096,                0.00703,                0.00703,                0.00703
                     92,                0.57693,                  0.343,                 0.8301,                0.73792,                0.56012,                0.61355,                 0.4055,                 1.1514,                0.99607,                 1.0251,               0.006997,               0.006997,               0.006997
                     93,                0.57729,                0.34631,                0.82781,                0.71246,                0.57726,                0.61307,                0.40772,                 1.1554,                 1.0013,                 1.0267,               0.006964,               0.006964,               0.006964
                     94,                0.56897,                0.33973,                0.82876,                0.78182,                0.54263,                 0.6162,                0.39962,                  1.182,                 1.0128,                 1.0263,               0.006931,               0.006931,               0.006931
                     95,                0.56891,                0.34223,                0.82913,                0.68561,                0.56747,                0.61177,                0.40763,                 1.1603,                 1.0425,                 1.0284,               0.006898,               0.006898,               0.006898
                     96,                0.57373,                0.34189,                0.82793,                0.74383,                0.56991,                0.62726,                0.41144,                 1.1545,                0.94717,                 1.0104,               0.006865,               0.006865,               0.006865
                     97,                0.58472,                0.35173,                0.83133,                0.71645,                0.58118,                0.62096,                0.40106,                 1.1676,                0.94874,                 1.0189,               0.006832,               0.006832,               0.006832
                     98,                0.60467,                0.35933,                0.83034,                 0.7356,                 0.5757,                0.62559,                0.40272,                 1.1738,                0.97593,                 1.0133,               0.006799,               0.006799,               0.006799
                     99,                0.56506,                0.33641,                0.82548,                0.77984,                0.55366,                0.62823,                0.40349,                 1.1818,                0.97987,                  1.012,               0.006766,               0.006766,               0.006766
                    100,                0.56208,                0.33615,                0.82907,                0.71274,                0.58082,                0.62214,                0.41326,                 1.1595,                 0.9607,                 1.0159,               0.006733,               0.006733,               0.006733
                    101,                0.57786,                0.34128,                0.82977,                 0.7502,                0.56039,                0.62182,                 0.4063,                 1.1699,                0.98287,                 1.0115,                 0.0067,                 0.0067,                 0.0067
                    102,                0.57131,                0.33846,                0.82806,                0.72095,                0.56674,                0.61367,                0.40038,                 1.1658,                0.98248,                 1.0215,               0.006667,               0.006667,               0.006667
                    103,                0.55669,                0.33145,                0.82757,                0.74053,                0.56217,                0.62113,                0.41677,                 1.1204,                 1.0361,                 1.0117,               0.006634,               0.006634,               0.006634
                    104,                0.54838,                0.32952,                 0.8246,                0.72115,                0.57016,                0.62127,                0.40001,                  1.214,                0.98172,                 1.0268,               0.006601,               0.006601,               0.006601
                    105,                0.57488,                0.34207,                0.82756,                0.74288,                0.55417,                0.61131,                0.39009,                 1.2263,                 1.0282,                 1.0272,               0.006568,               0.006568,               0.006568
                    106,                0.56043,                 0.3394,                 0.8275,                0.72033,                0.57726,                0.61239,                0.40116,                 1.1648,                0.96581,                 1.0324,               0.006535,               0.006535,               0.006535
                    107,                0.56175,                0.33839,                0.82679,                0.78185,                0.54427,                0.62825,                0.41121,                 1.1728,                 1.0552,                 1.0266,               0.006502,               0.006502,               0.006502
                    108,                0.55347,                0.33147,                0.82745,                0.78213,                 0.5388,                0.61477,                0.39841,                  1.175,                 1.0946,                 1.0181,               0.006469,               0.006469,               0.006469
                    109,                0.54954,                0.33484,                0.82686,                0.72395,                0.56572,                0.61971,                0.41096,                 1.1378,                 1.0129,                 1.0158,               0.006436,               0.006436,               0.006436
                    110,                0.55661,                0.33747,                0.82737,                0.74188,                0.54879,                 0.6051,                0.40283,                 1.1474,                 1.0505,                 1.0144,               0.006403,               0.006403,               0.006403
                    111,                 0.5584,                0.33546,                0.82646,                0.76896,                0.53552,                0.61298,                0.40218,                 1.1393,                0.99545,                 1.0157,                0.00637,                0.00637,                0.00637
                    112,                0.55676,                0.33409,                0.82684,                0.74827,                0.57904,                0.63455,                0.41414,                 1.1576,                0.92916,                 1.0204,               0.006337,               0.006337,               0.006337
                    113,                0.54789,                0.32915,                0.82693,                0.71331,                0.57673,                 0.6154,                0.39994,                 1.1903,                 1.0322,                  1.021,               0.006304,               0.006304,               0.006304
                    114,                0.55364,                0.33102,                 0.8271,                0.73707,                0.56515,                0.63544,                0.41545,                 1.1408,                0.98946,                 1.0035,               0.006271,               0.006271,               0.006271
                    115,                0.55361,                 0.3298,                0.82459,                0.74585,                0.55506,                0.62267,                0.40267,                 1.1648,                 1.0071,                 1.0126,               0.006238,               0.006238,               0.006238
                    116,                0.55876,                0.33395,                 0.8265,                 0.7491,                0.55417,                0.61811,                0.39994,                 1.1743,                 1.0182,                 1.0124,               0.006205,               0.006205,               0.006205
                    117,                0.55049,                0.33075,                0.82435,                0.74079,                  0.566,                0.62583,                0.40697,                 1.1672,                0.98472,                 1.0042,               0.006172,               0.006172,               0.006172
                    118,                0.54584,                0.32623,                 0.8258,                0.74774,                0.55684,                0.61849,                0.40158,                 1.1687,                0.97418,                   1.02,               0.006139,               0.006139,               0.006139
                    119,                0.55124,                0.32806,                 0.8283,                0.73798,                0.56838,                0.62008,                0.40553,                 1.1442,                0.99715,                 1.0191,               0.006106,               0.006106,               0.006106
                    120,                0.54645,                 0.3275,                0.82662,                0.74867,                0.56613,                0.62403,                0.40178,                 1.1694,                0.97847,                  1.013,               0.006073,               0.006073,               0.006073
                    121,                0.54437,                0.32693,                0.82612,                0.74865,                0.58082,                0.63019,                0.41186,                 1.1584,                0.93633,                 1.0138,                0.00604,                0.00604,                0.00604
                    122,                0.54561,                0.32664,                0.82622,                0.74444,                 0.5595,                 0.6212,                0.39925,                 1.1853,                0.95031,                 1.0359,               0.006007,               0.006007,               0.006007
                    123,                0.53725,                0.32372,                0.82558,                0.74702,                0.56927,                0.62039,                0.40708,                 1.1491,                 1.0496,                 1.0178,               0.005974,               0.005974,               0.005974
                    124,                0.54932,                0.32931,                0.82518,                 0.7381,                0.58437,                0.62401,                0.40857,                 1.1569,                0.98707,                 1.0349,               0.005941,               0.005941,               0.005941
                    125,                0.54849,                 0.3299,                0.82656,                0.76178,                0.55378,                0.61707,                0.40593,                 1.1511,                  1.013,                 1.0314,               0.005908,               0.005908,               0.005908
                    126,                0.55721,                0.33158,                0.82617,                0.74287,                0.56394,                0.62224,                0.40975,                 1.1541,                0.99927,                 1.0213,               0.005875,               0.005875,               0.005875
                    127,                0.55043,                0.33054,                0.82604,                0.70793,                0.59325,                0.62722,                0.41429,                 1.1522,                0.97197,                 1.0246,               0.005842,               0.005842,               0.005842
                    128,                0.54168,                0.32591,                0.82597,                0.76825,                0.55642,                0.61804,                0.39655,                 1.2041,                 1.0325,                 1.0221,               0.005809,               0.005809,               0.005809
